Func_id	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
KO:K07721	123	99	58	85	26	60	1608	323	1264	346	131	42
KO:K07722	289	814	546	721	1274	586	3070	1837	1628	1045	1531	283
KO:K07723	210	413	454	508	252	350	170	244	283	196	700	60
KO:K07724	54	15	14	30	19	57	26	45	0	17	68	0
KO:K07725	0	3	0	0	0	0	95	52	42	13	6	0
KO:K07726	2009	1877	2185	2558	1511	1922	1754	1864	977	1285	2729	500
KO:K07727	1038	581	456	484	536	494	1016	894	1036	915	2401	842
KO:K07728	21	21	42	22	110	5	38	32	5	17	57	0
KO:K07729	1430	1218	938	1263	894	1088	1231	1414	732	924	2359	893
KO:K07730	3	3	4	15	108	30	133	0	3	0	46	0
KO:K07731	30	34	35	93	265	28	1994	303	1049	316	99	6
KO:K07732	51	108	99	128	176	119	2526	479	1165	549	789	96
KO:K07733	632	753	421	708	455	473	492	504	185	647	1123	184
KO:K07734	2069	2647	2060	2787	2492	2088	3596	2476	1551	1354	3462	1261
KO:K07735	2181	3642	2678	3265	3131	2401	4491	2308	2621	2582	7358	3262
KO:K07736	3195	4700	4183	4330	3298	3345	5472	3623	3167	2695	10368	3889
KO:K07738	3673	4447	4646	4571	3451	3649	6280	4588	3616	3352	8675	3493
KO:K07739	273	134	172	183	214	135	2275	368	1186	518	347	49
KO:K07740	0	0	0	7	0	6	0	0	0	125	117	0
KO:K07741	35	9	105	22	24	14	31	0	11	17	12	53
KO:K07742	1407	1549	1281	1385	1540	1325	3694	1817	1797	1509	4241	988
KO:K07743	28	7	27	4	14	5	8	0	36	53	258	87
KO:K07744	36	16	14	30	17	18	9	2	30	0	18	9
KO:K07745	26	35	34	59	57	39	5289	27	26	36	144	35
KO:K07746	2096	1589	1586	2264	1115	1140	642	1277	939	781	1831	422
KO:K07748	28	14	5	0	18	4	15	15	2	8	15	2
KO:K07749	18785	25911	26492	25210	23431	18377	32570	18306	14854	18594	42059	24207
KO:K07750	0	0	3	13	2	3	0	0	0	0	4	0
KO:K07751	0	0	2	0	0	10	0	0	5	0	0	0
KO:K07752	0	5	0	0	7	0	0	0	0	0	0	12
KO:K07753	5	0	5	6	6	3	4	19	4	38	0	0
KO:K07757	0	0	0	0	0	0	2	0	0	0	0	0
KO:K07768	1217	1467	1237	1200	731	906	2053	477	811	379	2426	1497
KO:K07769	49	126	77	45	54	33	24	53	30	68	125	32
KO:K07770	13	15	15	15	9	15	7	0	0	12	35	19
KO:K07771	39	83	40	51	26	19	10	10	38	6	104	42
KO:K07772	109	66	67	60	90	78	6	43	61	43	133	23
KO:K07773	13	10	5	13	14	6	0	9	8	2	14	16
KO:K07774	508	558	647	864	811	656	112	687	194	270	993	507
KO:K07775	1758	1068	1397	762	833	1023	2081	1227	1921	1435	3633	1195
KO:K07776	1573	1855	1333	1408	976	1050	3886	475	1433	585	4382	1937
KO:K07777	1373	1288	1355	1102	669	746	673	506	854	619	1576	1145
KO:K07778	2433	1862	2025	1886	1378	1486	3336	959	1825	1334	3124	1229
KO:K07779	3	51	9	14	6	30	0	0	0	4	35	4
KO:K07782	163	187	173	307	260	227	71	192	140	105	658	207
KO:K07783	91	240	92	174	206	385	9	52	56	58	154	132
KO:K07784	0	4	4	0	0	2	4	4	0	0	0	0
KO:K07785	109	64	93	31	39	47	38	256	77	128	201	67
KO:K07786	0	0	3	0	0	0	0	9	0	0	0	0
KO:K07787	9749	5440	12060	9571	5029	6222	10665	10604	6846	5882	16968	12979
KO:K07788	10728	22924	19022	25241	13126	15531	14706	10746	6873	8348	15349	12335
KO:K07789	11302	24716	18640	27215	14898	16644	14282	11757	7097	7420	15534	9595
KO:K07790	9	4	8	6	0	5	9	0	3	0	9	0
KO:K07791	22	106	95	108	41	35	0	0	5	6	63	663
KO:K07792	22	26	10	5	12	9	0	0	3	3	32	222
KO:K07793	561	939	604	667	859	860	697	411	442	664	4835	4812
KO:K07794	63	130	111	144	224	125	95	146	115	167	1968	898
KO:K07795	208	291	280	158	166	172	23	88	189	107	1743	1495
KO:K07796	5	4	0	7	0	0	0	0	0	0	0	0
KO:K07797	0	0	0	0	0	0	0	0	0	0	0	5
KO:K07798	4695	2486	4893	4182	2571	2909	6446	7032	4444	3850	8287	3451
KO:K07799	7671	13528	10980	13799	9230	9162	10180	8413	5607	6053	15370	7721
KO:K07803	4	77	37	74	112	63	36	181	74	231	85	44
KO:K07806	222	342	446	223	226	437	453	186	161	201	718	758
KO:K07807	143	92	94	203	137	112	51	176	25	16	221	40
KO:K07810	110	30	69	61	37	38	17	62	46	84	353	83
KO:K07811	4	14	16	9	0	36	6	0	6	0	28	10
KO:K07812	282	708	797	813	425	710	129	433	169	217	662	307
KO:K07813	4	0	0	0	0	0	0	0	0	0	0	0
KO:K07814	5436	6532	6636	4997	3914	5562	4814	2881	3193	2399	10572	6291
KO:K07816	6	8	7	0	3	6	8	4	0	7	9	5
KO:K07821	0	0	0	3	0	4	0	4	0	0	3	15
KO:K07822	23	65	19	32	35	29	19	9	35	5	68	30
KO:K07823	572	1099	901	1286	989	994	299	603	412	619	1758	864
KO:K07824	6	10	6	4	7	5	0	3	0	0	9	4
KO:K07862	12	9	54	0	10	0	4	0	3	3	47	5
KO:K07881	2	3	3	0	0	10	0	3	0	0	0	0
KO:K07893	0	0	0	0	0	2	0	0	0	0	0	0
KO:K07930	0	0	0	4	7	4	0	0	0	0	0	0
KO:K07968	0	0	0	0	0	0	0	0	0	0	5	0
KO:K07978	352	490	617	689	368	241	157	89	394	159	716	241
KO:K07979	4387	5528	4266	5530	3316	3734	3112	1635	2379	1519	7343	3075
KO:K07991	18	32	78	49	33	77	837	184	613	235	174	0
KO:K08068	25	14	6	9	2	15	0	0	0	3	23	10
KO:K08070	890	655	683	383	586	509	3017	848	2019	1062	2964	1486
KO:K08076	51	64	31	51	34	35	0	23	28	14	81	67
KO:K08077	0	14	6	0	0	0	3	0	3	0	50	11
KO:K08078	51	55	43	31	45	51	85	36	36	43	73	31
KO:K08080	11	10	4	0	26	6	0	0	3	9	33	28
KO:K08081	89	105	103	84	51	63	304	85	30	84	203	156
KO:K08082	952	1342	994	1511	1040	930	889	733	471	731	1696	1596
KO:K08083	536	635	491	493	373	382	371	175	208	442	1093	982
KO:K08084	1213	1079	1069	895	712	796	1128	1556	1034	1092	4089	1263
KO:K08085	24	67	104	35	23	84	179	142	159	163	149	67
KO:K08086	3219	3194	2643	3133	2231	2243	2370	1222	1463	1722	4715	2986
KO:K08092	428	173	140	335	164	156	155	41	115	23	302	283
KO:K08093	55	38	54	146	72	86	15	15	54	28	236	48
KO:K08094	115	147	141	263	254	140	271	236	286	107	199	50
KO:K08095	53	17	12	33	23	18	170	13	120	26	347	69
KO:K08096	3	0	35	49	0	46	156	36	15	121	105	36
KO:K08097	1002	1395	930	761	810	745	2585	619	2251	940	3349	1571
KO:K08100	144	114	94	111	95	90	26	33	19	63	594	345
KO:K08137	335	253	101	119	222	80	364	28	26	51	225	47
KO:K08138	499	514	275	603	351	337	308	95	68	117	323	79
KO:K08139	374	348	214	352	246	244	670	144	308	95	316	323
KO:K08151	3928	5066	4259	4642	4701	4083	4799	3364	3106	3244	8260	4250
KO:K08152	6	4	21	8	0	0	11	10	0	7	20	24
KO:K08153	418	238	527	275	260	256	525	338	524	281	406	235
KO:K08154	34	11	28	21	37	21	21	20	3	14	52	10
KO:K08156	988	717	558	717	609	497	1096	768	428	333	1284	928
KO:K08159	28	47	23	60	32	26	74	4	21	9	105	59
KO:K08160	11	22	14	26	23	46	3	64	8	17	27	9
KO:K08161	944	583	1011	537	712	631	2350	744	1103	356	1217	570
KO:K08162	124	28	130	52	27	38	47	49	41	20	114	44
KO:K08163	4	14	0	0	8	0	3	2	0	0	0	0
KO:K08164	100	35	45	22	64	19	62	19	32	38	60	13
KO:K08166	1256	835	999	845	763	858	1260	608	885	407	2656	494
KO:K08167	1428	891	1001	916	720	746	718	214	358	324	2126	1495
KO:K08168	70	47	48	16	46	36	24	11	34	15	171	53
KO:K08169	1011	1523	1409	1850	1719	1753	1883	868	473	323	1408	391
KO:K08170	77	30	70	35	17	151	264	6	31	13	231	67
KO:K08172	337	487	411	728	332	413	110	143	152	107	409	117
KO:K08173	87	96	128	74	21	123	124	16	27	35	67	123
KO:K08174	54	37	75	70	47	31	32	50	23	13	37	45
KO:K08175	121	27	19	33	18	7	3	153	157	116	375	44
KO:K08176	279	211	23	51	188	34	1637	186	466	208	108	9
KO:K08177	3083	4679	5503	5432	3187	3882	4211	2254	2631	1751	5105	3114
KO:K08178	3393	5680	5339	6328	3928	4048	8031	4439	4130	2874	7810	2422
KO:K08191	5311	6370	6371	7670	4677	4877	8634	5816	4453	3311	9136	5230
KO:K08194	1397	2484	2623	3028	1448	2160	1173	973	975	797	2174	1745
KO:K08195	1898	3850	4123	5344	3631	3432	4840	1819	1121	1430	3817	1974
KO:K08196	39	76	69	57	58	53	29	25	13	39	32	131
KO:K08217	545	465	761	434	472	450	124	128	191	143	539	557
KO:K08218	3397	4061	3823	4306	3324	2903	2106	1933	1183	2194	4902	3502
KO:K08219	4	6	18	7	6	10	0	11	4	10	6	4
KO:K08220	6	3	8	6	7	30	0	3	0	0	17	4
KO:K08221	38	8	27	23	18	8	95	8	21	7	36	20
KO:K08222	111	36	39	89	34	41	87	31	5	17	61	11
KO:K08223	3526	3986	3851	4375	3072	3908	3484	2088	2779	1705	6192	3560
KO:K08224	910	446	479	525	502	476	628	483	599	406	1100	394
KO:K08225	1405	1142	1005	798	777	762	847	762	1350	978	6022	2334
KO:K08226	83	73	58	109	375	47	196	168	57	35	228	31
KO:K08227	165	177	89	92	102	63	62	19	17	36	193	45
KO:K08233	3	13	6	10	4	4	0	5	0	3	92	5
KO:K08234	2381	2720	2327	2079	2341	1779	5578	2354	4068	2585	6277	2162
KO:K08242	0	0	0	0	0	0	0	3	6	0	0	0
KO:K08244	146	88	109	8	65	57	65	44	138	32	112	141
KO:K08246	44	17	9	10	20	12	0	22	9	2	61	19
KO:K08247	0	0	2	0	6	0	0	4	4	3	0	0
KO:K08252	1655	2340	1965	2177	1789	1594	2530	1778	1555	1259	4646	1479
KO:K08253	2165	1966	2228	1953	2060	1879	3874	2114	2444	1930	4267	2002
KO:K08255	0	0	10	4	0	0	0	0	0	0	4	0
KO:K08256	3076	3331	2729	2160	1906	1990	7001	1059	4923	1775	9584	4796
KO:K08258	0	0	3	0	0	0	0	0	0	0	0	0
KO:K08259	167	69	161	57	229	90	195	288	286	174	293	218
KO:K08260	2	7	0	11	0	5	0	0	0	2	3	0
KO:K08261	352	285	251	379	204	199	311	285	199	138	758	269
KO:K08262	43	28	0	8	17	4	0	0	0	0	4	0
KO:K08264	59	84	97	70	42	44	128	14	5	4	483	64
KO:K08265	0	0	4	0	2	0	0	0	0	0	0	0
KO:K08276	8	7	0	10	8	9	4	0	0	0	0	57
KO:K08279	0	0	20	0	4	5	0	0	0	0	11	7
KO:K08280	65	117	125	70	96	109	74	19	19	11	505	22
KO:K08281	2121	2719	2651	2656	2244	2036	6946	4034	3785	2734	8092	2037
KO:K08282	31028	29338	33890	27293	19533	17789	11524	8804	11997	7401	30381	33238
KO:K08286	132	242	212	244	133	191	168	54	25	40	215	312
KO:K08289	585	471	409	451	540	353	357	165	217	298	806	577
KO:K08295	1684	1628	2118	2158	1211	1581	1410	790	655	661	2336	1952
KO:K08296	3180	4458	3754	4251	3730	3222	5950	4312	3721	3433	8933	3672
KO:K08298	50	71	79	120	236	27	62	51	30	57	107	19
KO:K08299	1350	1725	1549	1742	1212	1296	1260	829	834	955	2656	1136
KO:K08300	9192	12463	10441	10650	9111	8599	8917	5462	5314	5251	18493	10626
KO:K08301	5775	8624	8656	8910	5487	6088	9610	8266	6760	4752	12725	8674
KO:K08302	99	99	82	66	53	101	116	60	99	61	415	94
KO:K08303	1200	2128	1193	1937	1671	1479	353	849	620	845	2602	1713
KO:K08304	988	1710	1536	1494	1511	1327	1424	1353	691	1398	3092	1256
KO:K08305	1003	1693	1318	1615	1363	1122	1376	1091	532	1182	2288	1590
KO:K08306	26	131	54	47	50	16	19	23	6	34	46	114
KO:K08307	4096	5388	5397	6435	3477	3900	4665	4776	3521	4045	9137	4685
KO:K08308	15	9	12	14	4	0	151	7	4	5	18	7
KO:K08309	5750	7527	7774	8142	5689	5670	7287	5489	5757	5132	14488	6849
KO:K08310	362	398	186	205	177	155	957	263	990	196	864	577
KO:K08311	1030	1463	1159	1465	1554	1361	1491	1182	428	1431	1925	890
KO:K08312	75	42	26	42	116	24	275	101	76	92	118	34
KO:K08313	74	19	60	17	82	26	127	134	231	180	29	4
KO:K08314	56	10	18	23	21	17	14	153	62	87	52	4
KO:K08315	89	45	56	23	8	63	1254	156	454	209	258	9
KO:K08316	2248	3198	2383	2642	2210	2269	4722	1962	2538	2164	6658	2653
KO:K08317	0	0	0	0	4	0	0	0	0	0	0	0
KO:K08318	188	171	104	123	117	170	120	64	89	50	382	283
KO:K08319	14	23	8	17	9	26	414	7	4	4	40	41
KO:K08320	8	27	25	4	11	17	0	0	8	0	17	30
KO:K08321	350	649	685	647	450	460	4598	974	2221	1057	1395	395
KO:K08322	234	277	190	320	171	192	640	305	279	141	479	206
KO:K08323	2872	2924	3045	3601	2329	2522	5495	3515	3507	2063	3421	2432
KO:K08324	137	149	170	233	70	72	26	11	24	27	49	155
KO:K08325	20	42	28	50	35	13	13	6	0	0	13	14
KO:K08326	0	24	4	25	16	3	18	15	2	25	42	63
KO:K08344	424	422	440	559	592	286	728	714	106	282	531	116
KO:K08348	2	3	17	13	7	0	0	0	0	0	0	10
KO:K08349	8	13	23	6	5	7	0	0	4	10	4	13
KO:K08350	7	13	11	0	10	0	6	0	5	0	11	3
KO:K08351	1174	1572	1467	1184	1269	1221	780	646	280	403	1519	1076
KO:K08352	435	155	578	109	99	89	47	44	709	105	526	114
KO:K08354	2	3	8	3	0	0	10	3	0	0	5	5
KO:K08355	67	95	81	167	44	53	1431	156	442	201	179	26
KO:K08356	129	113	239	462	109	98	55	5	7	6	416	64
KO:K08357	10	13	11	16	6	12	9	0	0	135	66	11
KO:K08358	138	22	174	50	17	75	39	21	384	183	269	32
KO:K08359	7	6	9	4	6	19	5	0	10	9	12	0
KO:K08363	543	178	276	448	469	288	1402	1894	701	1132	1876	36
KO:K08364	342	106	110	316	170	169	674	1020	645	1149	1784	142
KO:K08365	1467	838	1082	1321	1409	682	3168	1964	830	1732	4438	665
KO:K08368	252	425	291	579	327	343	902	134	118	68	404	75
KO:K08369	5666	8241	8126	9881	7807	6255	13804	5353	3416	3921	7482	2713
KO:K08372	4170	3938	3605	3178	2461	2669	5402	2663	4686	2826	11010	5046
KO:K08384	620	804	794	637	487	742	1833	315	748	476	1632	1334
KO:K08475	15	19	42	48	20	14	26	28	4	4	27	28
KO:K08476	11	19	34	10	38	36	8	11	4	13	65	19
KO:K08478	0	6	4	5	4	0	0	0	3	0	9	3
KO:K08479	86	121	198	140	72	98	20	41	46	22	86	123
KO:K08480	0	0	0	0	0	0	0	18	0	0	0	0
KO:K08481	1570	1487	1566	1377	1228	1475	348	1134	776	644	3732	1193
KO:K08482	6971	7005	7959	6739	6224	6685	5602	3939	6197	3140	14451	6993
KO:K08483	3691	3499	3530	2828	3510	2681	2522	2119	2355	2193	7930	5633
KO:K08484	1810	3606	3386	4011	3052	3110	2011	1689	1154	1881	4340	2128
KO:K08485	11	11	8	42	14	17	3	0	5	6	23	27
KO:K08566	0	3	0	0	0	0	0	0	0	0	0	0
KO:K08586	0	0	3	0	0	0	0	0	0	4	4	6
KO:K08587	0	0	3	0	4	0	0	0	7	4	8	9
KO:K08589	10	10	11	15	5	7	0	0	15	2	26	80
KO:K08590	762	684	557	706	533	473	2578	592	1089	695	1786	932
KO:K08591	3580	4611	4453	4421	4034	3977	6083	5103	4375	3937	9773	3747
KO:K08598	0	0	4	0	0	0	0	0	0	0	0	5
KO:K08599	7	7	0	2	5	6	0	0	0	0	0	0
KO:K08600	11	5	12	4	19	7	5	0	5	7	23	9
KO:K08602	5332	5936	6290	4877	4653	4977	5956	2675	3829	3369	9375	7224
KO:K08603	44	77	63	17	20	25	33	85	46	212	124	329
KO:K08604	18	49	43	28	202	54	14	18	20	5	73	75
KO:K08641	1441	1546	1152	1222	1379	1179	748	813	672	1066	2534	1043
KO:K08642	14	3	41	8	4	10	2	0	21	0	27	6
KO:K08643	34	27	25	9	33	20	27	162	50	99	78	22
KO:K08646	25	4	30	11	4	52	25	4	14	0	19	51
KO:K08651	267	400	395	196	191	281	58	115	313	234	1152	627
KO:K08652	3	0	0	13	11	3	0	0	7	0	7	9
KO:K08659	13	14	7	3	6	3	3	0	2	0	4	0
KO:K08664	0	0	0	0	0	0	0	0	0	5	0	0
KO:K08676	13115	13166	13591	14203	10376	10320	16977	8342	9134	7625	17889	13687
KO:K08677	9708	10356	7923	11075	6891	6838	16660	6601	9724	5275	9882	2633
KO:K08679	2418	3295	2899	3419	2594	2696	7821	3044	1953	2624	6602	2956
KO:K08680	1145	887	1037	736	832	779	1961	741	1213	606	2201	761
KO:K08681	3064	3075	3140	3102	2071	2284	7640	4230	4371	3149	6034	2358
KO:K08682	8	4	4	0	6	0	4	0	7	25	27	6
KO:K08683	0	18	3	26	0	0	4	0	0	0	6	23
KO:K08685	318	967	665	862	826	604	73	280	121	197	472	637
KO:K08686	160	258	261	286	238	145	419	275	111	268	508	215
KO:K08687	84	66	73	28	52	80	12	32	55	55	482	152
KO:K08688	69	94	75	64	67	69	141	7	32	7	72	19
KO:K08689	60	266	140	174	400	58	132	194	111	179	293	62
KO:K08690	108	302	190	148	486	81	156	150	30	293	354	12
KO:K08691	700	1156	707	1046	765	702	1125	625	695	853	2012	1103
KO:K08692	63	142	76	256	164	170	50	108	259	359	330	224
KO:K08693	3	4	9	7	0	6	7	3	3	0	14	25
KO:K08696	0	0	0	8	0	0	0	57	0	0	0	0
KO:K08697	53	94	105	69	80	57	19	201	25	130	151	96
KO:K08698	0	0	8	0	3	5	4	26	0	3	3	0
KO:K08699	9	10	6	10	4	6	0	17	3	6	0	0
KO:K08700	6	7	10	9	4	14	0	17	0	3	4	0
KO:K08710	34	23	36	6	8	8	99	62	161	42	18	44
KO:K08713	0	17	9	17	0	0	8	0	1	3	10	0
KO:K08714	6	32	24	28	17	11	0	0	3	21	99	46
KO:K08715	1555	2402	2075	2778	1705	1951	2612	1736	921	1315	2796	1277
KO:K08716	0	3	0	0	0	0	0	0	0	0	0	9
KO:K08717	39	92	68	78	94	59	53	184	83	108	123	71
KO:K08720	89	42	121	91	47	53	10	47	2	39	73	40
KO:K08721	6	10	2	6	12	13	0	0	0	0	3	4
KO:K08722	119	18	55	0	27	62	116	10	4	72	59	60
KO:K08723	11	21	31	39	16	23	10	0	0	17	40	0
KO:K08724	83	51	97	69	38	73	126	23	23	54	75	154
KO:K08726	10	11	36	9	13	7	0	0	0	0	8	10
KO:K08728	9	2	14	3	7	7	7	0	0	0	8	17
KO:K08738	4363	6441	7140	7509	6153	5809	2668	4278	1865	3345	8813	5640
KO:K08762	30	4	15	15	40	0	6	0	6	18	62	33
KO:K08764	139	118	118	162	59	121	256	13	211	27	999	195
KO:K08765	0	0	0	6	0	0	0	4	0	0	6	4
KO:K08770	26	11	12	16	44	22	17	13	0	0	29	4
KO:K08776	1045	1645	1650	1935	1199	1335	2635	853	1445	1274	3022	2237
KO:K08777	42	18	86	23	16	22	9	27	3	14	96	166
KO:K08838	0	3	0	4	0	0	0	0	0	1	4	0
KO:K08857	59	14	25	10	8	0	10	17	0	12	24	6
KO:K08869	91	109	52	101	93	96	6	49	50	15	65	92
KO:K08884	127709	133930	134837	127381	116753	104275	73698	72441	84219	58291	224893	172562
KO:K08900	262	320	513	238	314	252	18	52	81	73	412	83
KO:K08902	0	0	0	0	0	0	0	19	0	0	0	0
KO:K08903	0	0	0	0	0	0	0	18	0	0	8	0
KO:K08904	0	0	0	0	0	0	0	20	0	0	0	0
KO:K08906	2206	2144	2841	2446	1755	2014	1386	3492	1538	1387	5187	1010
KO:K08918	2	0	0	0	0	0	0	0	0	0	0	0
KO:K08921	3	0	0	0	0	0	0	0	0	0	0	0
KO:K08926	0	11	5	14	58	0	52	37	0	7	4	0
KO:K08927	0	3	0	0	47	0	42	47	0	4	4	0
KO:K08928	6	27	9	52	126	12	143	43	8	16	4	0
KO:K08929	5	15	9	43	152	6	161	64	4	24	14	6
KO:K08930	107	86	58	60	64	29	45	122	33	21	176	37
KO:K08940	3	0	0	0	0	0	0	0	0	0	0	0
KO:K08941	8	6	7	12	16	16	0	0	7	0	9	19
KO:K08942	0	4	0	3	4	3	0	0	0	0	0	0
KO:K08951	0	0	10	4	7	8	0	0	0	4	13	0
KO:K08952	0	3	0	0	0	0	0	0	0	11	0	0
KO:K08953	0	0	0	0	4	0	0	0	0	0	0	3
KO:K08954	0	3	8	0	5	0	0	0	0	0	4	0
KO:K08961	0	14	0	0	3	0	0	0	0	0	22	0
KO:K08963	5252	7004	6740	6871	4912	5069	11800	6950	7559	5898	13292	6572
KO:K08964	362	564	371	526	460	255	411	160	199	244	1273	487
KO:K08965	9	17	52	2	13	26	57	3	4	22	109	43
KO:K08966	59	89	42	58	137	24	648	10	93	8	369	296
KO:K08967	384	501	420	693	420	276	435	133	167	239	1177	579
KO:K08969	84	340	198	46	138	91	97	24	298	202	985	908
KO:K08970	346	794	726	1094	1042	636	1465	476	213	548	1081	423
KO:K08971	0	24	14	14	4	16	3	5	5	4	136	24
KO:K08972	1819	2109	2086	2140	1541	1732	3738	2358	2665	1337	5128	2393
KO:K08973	1036	1479	1213	1771	1548	1204	2055	1685	1029	1314	1774	813
KO:K08974	40	30	38	18	25	21	2	0	18	19	42	31
KO:K08975	28	41	78	149	141	58	2246	343	1097	439	107	42
KO:K08976	1609	1949	2057	2244	1548	1410	1930	2843	1966	1660	4379	1212
KO:K08977	895	379	778	710	423	539	2392	1085	1989	1349	1667	436
KO:K08978	999	1436	1118	1712	1137	1255	3098	3992	2014	1505	3564	932
KO:K08979	22	31	93	95	125	79	98	40	37	148	169	32
KO:K08980	8	4	2	14	161	4	1455	159	449	204	25	0
KO:K08981	549	853	541	611	363	438	645	145	464	196	1618	653
KO:K08982	1303	431	1053	764	471	462	2585	1874	2383	1145	4092	332
KO:K08983	301	325	249	458	304	234	35	165	75	249	558	403
KO:K08984	122	231	272	280	177	170	67	170	147	305	1109	745
KO:K08985	0	3	11	3	0	3	3	7	0	0	9	22
KO:K08986	47	18	22	7	7	10	32	0	10	9	143	79
KO:K08987	234	232	181	227	205	212	24	45	27	69	422	453
KO:K08988	396	664	467	673	490	615	139	461	212	453	1802	431
KO:K08989	229	327	258	280	320	408	44	234	62	127	659	164
KO:K08990	193	382	391	538	457	464	83	436	95	302	512	213
KO:K08992	49	74	63	43	59	51	15	73	70	220	328	85
KO:K08993	0	0	0	0	0	0	4	0	0	0	24	0
KO:K08994	306	196	86	141	284	125	141	146	102	120	440	332
KO:K08995	1743	2717	2250	2044	2559	2835	3225	2659	2448	2049	7353	2199
KO:K08996	212	213	247	149	316	382	409	564	1159	537	2012	92
KO:K08997	68	71	79	112	53	140	134	29	137	97	245	125
KO:K08998	2517	2929	2429	2509	2322	2180	4685	2610	2560	2205	7643	1948
KO:K08999	3519	4214	4262	3871	2801	3156	8421	3940	5421	3337	9584	4152
KO:K09000	129	60	81	153	222	114	3159	1355	1108	1125	1184	5
KO:K09001	3508	4625	4585	5263	3835	4343	8100	6202	4129	3320	6380	2240
KO:K09002	478	643	600	876	1031	570	3220	2419	1691	1392	1025	167
KO:K09003	497	1105	903	926	1000	1134	1548	1030	1012	531	3004	1046
KO:K09004	474	924	637	520	981	533	421	643	218	407	1377	755
KO:K09005	2172	3397	3239	3239	2613	2666	5580	3946	3605	3205	8363	2443
KO:K09006	3	2	0	0	0	0	0	0	3	0	15	0
KO:K09007	1157	1686	989	1007	778	702	3412	540	2124	1118	2951	1915
KO:K09009	550	711	369	518	224	311	1147	92	593	266	2126	785
KO:K09010	12	0	29	10	3	9	85	8	6	3	0	0
KO:K09011	127	145	155	204	64	272	19	23	14	39	372	157
KO:K09012	93	44	105	17	46	138	16	47	24	29	121	85
KO:K09013	4486	5821	5831	5398	4398	4999	12000	4506	6652	4258	11467	6511
KO:K09014	7914	10445	11368	9357	7319	8492	14728	6065	9295	5515	16043	11580
KO:K09015	4750	5700	5728	5345	4209	4803	10596	4237	6043	3970	11928	6217
KO:K09016	8	0	29	0	4	4	10	0	0	12	7	22
KO:K09017	2442	2305	2552	2626	1711	1809	2960	3658	2830	2765	6547	1497
KO:K09018	454	692	329	412	801	409	160	314	133	171	623	194
KO:K09019	1008	1674	1410	1432	1337	966	410	547	305	365	1173	973
KO:K09020	1621	1822	1598	1809	1615	1385	2506	1624	1426	975	4453	1001
KO:K09021	85	78	94	32	78	63	25	80	24	40	95	126
KO:K09022	6059	7709	7874	6624	5454	5754	12315	8035	9275	5896	15981	6836
KO:K09023	304	452	419	482	607	271	963	645	195	502	852	339
KO:K09024	157	331	288	323	267	217	254	391	173	323	262	163
KO:K09065	328	460	269	535	262	181	306	145	130	201	987	403
KO:K09116	7	0	12	0	7	18	7	12	6	0	32	0
KO:K09117	3879	4593	4221	4508	3488	3553	6746	4142	4247	3601	10681	3854
KO:K09118	4355	6470	8032	7791	3574	5522	9913	2929	4413	2512	7771	6323
KO:K09119	8	16	7	26	104	0	21	4	6	0	39	0
KO:K09120	72	49	97	73	146	73	2048	399	1118	452	183	73
KO:K09121	3872	4154	5022	4597	3055	3594	10531	4992	6051	3240	8116	3794
KO:K09122	332	233	550	381	427	313	4115	1183	2038	1583	2135	424
KO:K09123	479	1008	1093	1131	1118	905	3712	1101	2176	1206	2136	1253
KO:K09124	173	131	133	63	110	125	112	37	218	97	264	55
KO:K09125	1039	1602	1112	1875	1240	1210	1822	1567	1698	1196	2622	1024
KO:K09126	38	11	28	31	0	19	0	3	47	15	32	0
KO:K09127	124	52	76	107	159	78	1939	805	664	672	828	0
